OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
1121,151,2024-10-01 07:36:56,2024-10-01 07:49:56,169,Delivered
1122,152,2024-09-26 11:57:56,2024-09-26 12:11:56,412,Delivered
1123,44,2024-10-17 05:48:56,2024-10-17 05:57:56,916,Delivered
1124,169,2024-11-07 10:50:56,2024-11-07 11:02:56,1444,Delivered
1125,126,2024-10-13 22:41:56,2024-10-13 22:51:56,864,Delivered
1126,287,2024-10-02 15:12:56,2024-10-02 15:29:56,259,Delivered
1127,54,2024-10-04 06:52:56,2024-10-04 07:09:56,1443,Delivered
1128,145,2024-10-03 05:28:56,2024-10-03 05:44:56,1078,Delivered
1129,123,2024-10-06 08:24:56,2024-10-06 08:32:56,113,Delivered
1130,196,2024-09-28 20:41:56,2024-09-28 20:54:56,1402,Delivered
1131,245,2024-10-13 02:11:56,2024-10-13 02:19:56,237,Delivered
1132,263,2024-11-17 22:47:56,2024-11-17 22:59:56,607,Delivered
1133,198,2024-11-20 09:22:56,2024-11-20 09:33:56,1418,Delivered
1134,189,2024-11-04 07:54:56,2024-11-04 08:08:56,1270,Delivered
1135,31,2024-11-11 17:18:56,2024-11-11 17:34:56,530,Delivered
1136,275,2024-11-17 05:19:56,2024-11-17 05:32:56,522,Delivered
1137,291,2024-10-15 04:26:56,2024-10-15 04:40:56,316,Delivered
1138,97,2024-10-30 01:51:56,2024-10-30 02:06:56,193,Delivered
1139,64,2024-11-15 01:44:56,2024-11-15 01:52:56,147,Delivered
1140,281,2024-10-18 08:15:56,2024-10-18 08:25:56,599,Delivered
1141,94,2024-11-23 14:08:56,2024-11-23 14:20:56,183,Delivered
1142,137,2024-11-19 01:50:56,2024-11-19 02:01:56,678,Delivered
1143,35,2024-10-08 08:00:56,2024-10-08 08:16:56,574,Delivered
1144,223,2024-09-29 02:41:56,2024-09-29 02:55:56,755,Delivered
1145,300,2024-11-18 13:20:56,,582,Cancelled
1146,175,2024-11-09 12:38:56,2024-11-09 12:49:56,1401,Delivered
1147,10,2024-10-21 00:25:56,2024-10-21 00:41:56,665,Delivered
1148,259,2024-10-15 04:01:56,2024-10-15 04:18:56,1292,Delivered
1149,290,2024-10-19 04:41:56,2024-10-19 04:57:56,103,Delivered
1150,296,2024-11-02 15:15:56,2024-11-02 15:32:56,376,Delivered
1151,290,2024-10-13 02:57:56,2024-10-13 03:08:56,533,Delivered
1152,30,2024-10-08 11:29:56,2024-10-08 11:38:56,110,Delivered
1153,21,2024-10-06 10:38:56,2024-10-06 10:51:56,483,Delivered
1154,109,2024-11-02 19:12:56,2024-11-02 19:23:56,1319,Delivered
1155,86,2024-11-03 16:40:56,2024-11-03 16:51:56,1328,Delivered
1156,115,2024-11-14 20:43:56,2024-11-14 21:00:56,438,Delivered
1157,102,2024-10-06 13:33:56,2024-10-06 13:48:56,889,Delivered
1158,41,2024-10-12 18:25:56,2024-10-12 18:38:56,124,Delivered
1159,174,2024-10-29 00:26:56,2024-10-29 00:37:56,1134,Delivered
1160,79,2024-10-16 07:29:56,2024-10-16 07:39:56,150,Delivered
1161,118,2024-11-02 09:48:56,2024-11-02 09:58:56,1065,Delivered
1162,198,2024-10-14 02:08:56,2024-10-14 02:23:56,895,Delivered
1163,47,2024-10-15 16:17:56,2024-10-15 16:25:56,149,Delivered
1164,197,2024-11-20 04:01:56,2024-11-20 04:18:56,209,Delivered
1165,20,2024-11-07 22:28:56,2024-11-07 22:43:56,1347,Delivered
1166,62,2024-11-23 16:29:56,2024-11-23 16:37:56,1135,Delivered
1167,99,2024-11-02 02:12:56,2024-11-02 02:23:56,1113,Delivered
1168,255,2024-11-14 01:45:56,2024-11-14 01:59:56,339,Delivered
1169,272,2024-11-21 06:29:56,2024-11-21 06:46:56,140,Delivered
1170,274,2024-10-06 13:13:56,2024-10-06 13:23:56,184,Delivered
1171,252,2024-10-16 05:53:56,2024-10-16 06:09:56,1337,Delivered
1172,68,2024-10-08 16:56:56,2024-10-08 17:05:56,1404,Delivered
1173,197,2024-11-06 07:00:56,2024-11-06 07:17:56,970,Delivered
1174,107,2024-10-09 08:13:56,2024-10-09 08:22:56,664,Delivered
1175,211,2024-11-21 04:50:56,2024-11-21 05:07:56,369,Delivered
1176,5,2024-10-27 13:38:56,2024-10-27 13:53:56,1244,Delivered
1177,117,2024-11-11 09:51:56,2024-11-11 10:04:56,654,Delivered
1178,277,2024-11-07 16:05:56,2024-11-07 16:14:56,378,Delivered
1179,255,2024-11-01 07:44:56,2024-11-01 07:52:56,288,Delivered
1180,43,2024-10-30 09:37:56,2024-10-30 09:53:56,942,Delivered
1181,208,2024-10-02 15:47:56,2024-10-02 15:58:56,1099,Delivered
1182,124,2024-11-10 19:50:56,2024-11-10 19:58:56,1102,Delivered
1183,240,2024-11-22 04:46:56,2024-11-22 05:00:56,170,Delivered
1184,298,2024-11-18 12:12:56,2024-11-18 12:27:56,829,Delivered
1185,191,2024-10-04 20:29:56,2024-10-04 20:45:56,769,Delivered
1186,69,2024-09-27 06:22:56,2024-09-27 06:31:56,262,Delivered
1187,98,2024-10-07 23:39:56,,387,Cancelled
1188,80,2024-11-10 03:49:56,2024-11-10 04:06:56,649,Delivered
1189,152,2024-11-19 02:11:56,2024-11-19 02:26:56,1489,Delivered
1190,280,2024-10-12 00:07:56,2024-10-12 00:17:56,1212,Delivered
1191,90,2024-10-12 09:13:56,2024-10-12 09:29:56,1021,Delivered
1192,18,2024-10-09 01:19:56,2024-10-09 01:35:56,636,Delivered
1193,288,2024-10-31 22:48:56,2024-10-31 23:04:56,1151,Delivered
1194,128,2024-11-18 17:46:56,2024-11-18 17:57:56,181,Delivered
1195,129,2024-10-24 09:44:56,2024-10-24 09:58:56,333,Delivered
1196,289,2024-11-09 19:43:56,2024-11-09 19:59:56,276,Delivered
1197,130,2024-10-31 00:53:56,2024-10-31 01:10:56,682,Delivered
1198,236,2024-10-27 01:50:56,2024-10-27 01:58:56,145,Delivered
1199,206,2024-10-13 14:44:56,2024-10-13 15:00:56,1172,Delivered
1200,162,2024-11-15 12:00:56,2024-11-15 12:09:56,211,Delivered
1201,61,2024-11-08 09:12:56,2024-11-08 09:22:56,1488,Delivered
1202,268,2024-09-26 19:06:56,2024-09-26 19:22:56,598,Delivered
1203,191,2024-11-07 07:11:56,2024-11-07 07:23:56,230,Delivered
1204,144,2024-10-06 14:12:56,2024-10-06 14:25:56,1387,Delivered
1205,292,2024-10-21 09:39:56,2024-10-21 09:47:56,298,Delivered
1206,7,2024-11-22 07:14:56,2024-11-22 07:30:56,386,Delivered
1207,67,2024-11-18 19:48:56,2024-11-18 20:02:56,201,Delivered
1208,276,2024-10-26 10:51:56,2024-10-26 11:05:56,1303,Delivered
1209,65,2024-09-26 17:58:56,2024-09-26 18:12:56,1160,Delivered
1210,245,2024-11-14 03:41:56,2024-11-14 03:50:56,1170,Delivered
1211,255,2024-10-09 15:48:56,2024-10-09 16:00:56,1130,Delivered
1212,275,2024-11-13 03:47:56,2024-11-13 04:04:56,483,Delivered
1213,5,2024-11-06 11:44:56,2024-11-06 12:01:56,475,Delivered
1214,18,2024-09-27 07:27:56,2024-09-27 07:39:56,634,Delivered
1215,277,2024-09-28 08:40:56,2024-09-28 08:48:56,132,Delivered
1216,49,2024-11-14 16:51:56,2024-11-14 17:02:56,905,Delivered
1217,159,2024-10-27 03:21:56,2024-10-27 03:31:56,1292,Delivered
1218,223,2024-10-07 11:59:56,2024-10-07 12:08:56,991,Delivered
1219,248,2024-10-03 20:32:56,2024-10-03 20:45:56,675,Delivered
1220,140,2024-11-17 14:45:56,2024-11-17 14:59:56,1488,Delivered
1221,93,2024-11-13 05:34:56,2024-11-13 05:45:56,1076,Delivered
1222,15,2024-10-30 03:30:56,2024-10-30 03:44:56,252,Delivered
1223,90,2024-10-24 15:19:56,2024-10-24 15:35:56,1377,Delivered
1224,105,2024-11-20 23:36:56,2024-11-20 23:47:56,998,Delivered
1225,208,2024-11-13 18:59:56,2024-11-13 19:14:56,1399,Delivered
1226,123,2024-09-30 22:25:56,2024-09-30 22:37:56,917,Delivered
1227,249,2024-11-21 11:49:56,2024-11-21 11:58:56,950,Delivered
1228,26,2024-11-02 12:36:56,2024-11-02 12:52:56,256,Delivered
1229,192,2024-11-05 12:16:56,2024-11-05 12:26:56,1216,Delivered
1230,39,2024-11-13 19:12:56,2024-11-13 19:20:56,920,Delivered
1231,153,2024-10-21 17:47:56,2024-10-21 17:56:56,1416,Delivered
1232,247,2024-11-24 04:08:56,2024-11-24 04:25:56,847,Delivered
1233,228,2024-11-22 23:58:56,2024-11-23 00:12:56,892,Delivered
1234,194,2024-11-15 06:29:56,2024-11-15 06:39:56,611,Delivered
1235,145,2024-10-11 01:27:56,2024-10-11 01:36:56,264,Delivered
1236,260,2024-09-28 23:32:56,2024-09-28 23:43:56,630,Delivered
1237,270,2024-10-25 17:20:56,2024-10-25 17:33:56,230,Delivered
1238,113,2024-10-15 13:42:56,2024-10-15 13:52:56,1335,Delivered
1239,213,2024-11-21 01:50:56,2024-11-21 02:01:56,410,Delivered
1240,176,2024-11-18 15:32:56,2024-11-18 15:41:56,322,Delivered
1241,80,2024-10-23 19:50:56,2024-10-23 20:03:56,283,Delivered
1242,150,2024-11-01 03:12:56,2024-11-01 03:20:56,1184,Delivered
1243,127,2024-10-28 10:58:56,2024-10-28 11:13:56,919,Delivered
1244,167,2024-09-30 23:15:56,2024-09-30 23:31:56,820,Delivered
1245,255,2024-10-08 12:48:56,2024-10-08 13:04:56,1155,Delivered
1246,10,2024-10-08 13:51:56,2024-10-08 14:04:56,1001,Delivered
1247,31,2024-11-08 03:34:56,2024-11-08 03:45:56,1353,Delivered
1248,263,2024-10-30 09:30:56,2024-10-30 09:44:56,140,Delivered
1249,179,2024-11-21 11:02:56,2024-11-21 11:16:56,1353,Delivered
1250,203,2024-10-24 17:12:56,2024-10-24 17:24:56,909,Delivered
1251,177,2024-11-03 06:53:56,2024-11-03 07:02:56,111,Delivered
1252,154,2024-11-04 20:38:56,2024-11-04 20:49:56,907,Delivered
1253,245,2024-11-15 15:26:56,2024-11-15 15:37:56,1164,Delivered
1254,253,2024-09-30 17:28:56,2024-09-30 17:36:56,838,Delivered
1255,84,2024-11-18 17:23:56,2024-11-18 17:38:56,916,Delivered
1256,296,2024-10-21 05:47:56,2024-10-21 05:57:56,1376,Delivered
1257,209,2024-11-21 01:44:56,2024-11-21 01:56:56,143,Delivered
1258,191,2024-11-09 18:27:56,2024-11-09 18:41:56,232,Delivered
1259,101,2024-10-07 11:43:56,2024-10-07 11:52:56,1126,Delivered
1260,206,2024-10-21 02:22:56,2024-10-21 02:38:56,1316,Delivered
1261,253,2024-11-08 01:20:56,2024-11-08 01:31:56,870,Delivered
1262,92,2024-11-18 05:15:56,2024-11-18 05:26:56,1237,Delivered
1263,51,2024-10-19 20:27:56,2024-10-19 20:39:56,1100,Delivered
1264,152,2024-10-05 17:21:56,2024-10-05 17:36:56,1014,Delivered
1265,27,2024-11-21 19:07:56,2024-11-21 19:15:56,1033,Delivered
1266,283,2024-11-22 22:45:56,2024-11-22 22:53:56,179,Delivered
1267,187,2024-11-02 08:41:56,2024-11-02 08:52:56,894,Delivered
1268,207,2024-11-09 07:28:56,2024-11-09 07:42:56,491,Delivered
1269,116,2024-11-03 07:50:56,2024-11-03 08:00:56,411,Delivered
1270,218,2024-11-24 06:08:56,2024-11-24 06:19:56,574,Delivered
1271,237,2024-11-22 16:00:56,2024-11-22 16:13:56,1037,Delivered
1272,208,2024-10-22 13:41:56,2024-10-22 13:51:56,1060,Delivered
1273,288,2024-11-05 04:53:56,2024-11-05 05:10:56,982,Delivered
1274,111,2024-10-11 05:15:56,2024-10-11 05:29:56,991,Delivered
1275,127,2024-11-01 12:04:56,2024-11-01 12:16:56,924,Delivered
1276,217,2024-10-28 15:18:56,2024-10-28 15:34:56,493,Delivered
1277,239,2024-11-23 10:41:56,2024-11-23 10:54:56,180,Delivered
1278,177,2024-10-17 08:54:56,2024-10-17 09:02:56,397,Delivered
1279,298,2024-11-12 00:35:56,2024-11-12 00:50:56,1078,Delivered
1280,82,2024-09-30 15:25:56,2024-09-30 15:37:56,1369,Delivered
1281,118,2024-10-22 08:54:56,2024-10-22 09:04:56,312,Delivered
1282,44,2024-10-21 01:44:56,2024-10-21 01:59:56,782,Delivered
1283,20,2024-10-05 14:21:56,2024-10-05 14:36:56,215,Delivered
1284,225,2024-10-19 16:28:56,2024-10-19 16:38:56,1042,Delivered
1285,296,2024-10-18 19:28:56,2024-10-18 19:36:56,286,Delivered
1286,132,2024-11-13 19:45:56,2024-11-13 19:58:56,378,Delivered
1287,58,2024-10-01 21:17:56,2024-10-01 21:25:56,923,Delivered
1288,299,2024-10-14 10:41:56,2024-10-14 10:57:56,570,Delivered
1289,183,2024-10-06 11:19:56,2024-10-06 11:32:56,1398,Delivered
1290,35,2024-10-08 06:45:56,2024-10-08 07:02:56,715,Delivered
1291,115,2024-10-26 14:47:56,2024-10-26 14:57:56,1059,Delivered
1292,293,2024-11-17 00:51:56,2024-11-17 01:05:56,1431,Delivered
1293,234,2024-11-15 18:11:56,2024-11-15 18:25:56,936,Delivered
1294,194,2024-11-23 04:03:56,2024-11-23 04:19:56,101,Delivered
1295,209,2024-11-19 15:25:56,2024-11-19 15:39:56,922,Delivered
1296,43,2024-11-17 20:33:56,2024-11-17 20:43:56,926,Delivered
1297,89,2024-11-01 07:30:56,2024-11-01 07:44:56,1424,Delivered
1298,233,2024-11-13 01:11:56,,1013,Cancelled
1299,253,2024-10-04 16:13:56,2024-10-04 16:25:56,1025,Delivered
1300,291,2024-11-07 12:58:56,2024-11-07 13:09:56,307,Delivered
1301,209,2024-10-13 13:31:56,2024-10-13 13:42:56,814,Delivered
1302,26,2024-11-06 04:36:56,2024-11-06 04:45:56,355,Delivered
1303,71,2024-10-10 23:49:56,2024-10-11 00:03:56,345,Delivered
1304,111,2024-10-21 15:39:56,2024-10-21 15:49:56,854,Delivered
1305,77,2024-10-30 16:02:56,2024-10-30 16:12:56,504,Delivered
1306,80,2024-11-12 07:59:56,2024-11-12 08:16:56,1332,Delivered
1307,163,2024-11-08 09:06:56,2024-11-08 09:16:56,804,Delivered
1308,222,2024-11-03 16:03:56,2024-11-03 16:12:56,236,Delivered
1309,194,2024-11-21 20:52:56,2024-11-21 21:02:56,166,Delivered
1310,21,2024-10-11 02:11:56,2024-10-11 02:21:56,719,Delivered
1311,32,2024-10-29 08:11:56,2024-10-29 08:23:56,1480,Delivered
1312,249,2024-10-18 01:59:56,2024-10-18 02:14:56,1424,Delivered
1313,186,2024-11-21 01:05:56,2024-11-21 01:20:56,1072,Delivered
1314,32,2024-10-18 18:49:56,2024-10-18 19:01:56,1428,Delivered
1315,9,2024-11-01 17:03:56,2024-11-01 17:12:56,1451,Delivered
1316,107,2024-11-16 21:33:56,2024-11-16 21:46:56,496,Delivered
1317,221,2024-10-26 01:50:56,2024-10-26 01:58:56,1051,Delivered
1318,127,2024-11-12 16:53:56,2024-11-12 17:04:56,1455,Delivered
1319,195,2024-10-11 08:37:56,2024-10-11 08:51:56,431,Delivered
1320,85,2024-11-05 12:48:56,2024-11-05 13:01:56,109,Delivered
1321,72,2024-11-20 03:46:56,2024-11-20 03:54:56,1425,Delivered
1322,63,2024-10-09 14:32:56,2024-10-09 14:42:56,1093,Delivered
1323,90,2024-10-14 05:23:56,2024-10-14 05:31:56,361,Delivered
1324,165,2024-10-28 21:32:56,2024-10-28 21:41:56,1142,Delivered
1325,121,2024-10-26 20:49:56,2024-10-26 20:58:56,103,Delivered
1326,4,2024-10-06 19:21:56,2024-10-06 19:37:56,760,Delivered
1327,270,2024-10-13 12:29:56,2024-10-13 12:37:56,1092,Delivered
1328,149,2024-10-13 05:29:56,2024-10-13 05:38:56,157,Delivered
1329,102,2024-10-29 15:21:56,2024-10-29 15:32:56,1175,Delivered
1330,183,2024-11-24 11:01:56,2024-11-24 11:09:56,1123,Delivered
1331,155,2024-10-31 08:14:56,2024-10-31 08:27:56,192,Delivered
1332,252,2024-09-28 01:48:56,2024-09-28 01:56:56,1292,Delivered
1333,285,2024-10-31 12:46:56,2024-10-31 13:03:56,830,Delivered
1334,224,2024-10-12 15:17:56,2024-10-12 15:29:56,490,Delivered
1335,151,2024-11-19 10:56:56,2024-11-19 11:06:56,937,Delivered
1336,272,2024-11-04 19:33:56,2024-11-04 19:49:56,370,Delivered
1337,143,2024-09-30 13:32:56,2024-09-30 13:41:56,1481,Delivered
1338,76,2024-10-28 14:17:56,2024-10-28 14:34:56,309,Delivered
1339,244,2024-10-19 02:41:56,,976,Cancelled
1340,205,2024-11-01 09:58:56,2024-11-01 10:10:56,285,Delivered
1341,176,2024-10-07 05:13:56,2024-10-07 05:25:56,693,Delivered
1342,225,2024-10-04 17:58:56,2024-10-04 18:15:56,751,Delivered
1343,111,2024-10-13 14:47:56,2024-10-13 14:59:56,1348,Delivered
1344,42,2024-11-20 03:06:56,2024-11-20 03:23:56,788,Delivered
1345,291,2024-10-01 06:07:56,2024-10-01 06:20:56,525,Delivered
1346,70,2024-10-06 01:55:56,2024-10-06 02:06:56,325,Delivered
1347,139,2024-10-25 02:59:56,2024-10-25 03:07:56,1390,Delivered
1348,287,2024-11-11 11:39:56,2024-11-11 11:54:56,227,Delivered
1349,74,2024-10-15 05:56:56,2024-10-15 06:12:56,914,Delivered
1350,85,2024-11-19 23:42:56,2024-11-19 23:59:56,634,Delivered
1351,27,2024-10-06 05:57:56,2024-10-06 06:14:56,1483,Delivered
1352,109,2024-11-07 00:10:56,2024-11-07 00:21:56,456,Delivered
1353,41,2024-10-29 18:13:56,2024-10-29 18:27:56,670,Delivered
1354,105,2024-11-13 16:15:56,2024-11-13 16:26:56,622,Delivered
1355,231,2024-10-09 04:56:56,2024-10-09 05:06:56,1333,Delivered
1356,177,2024-11-05 05:56:56,2024-11-05 06:04:56,273,Delivered
1357,286,2024-09-29 05:35:56,2024-09-29 05:50:56,1044,Delivered
1358,86,2024-11-24 09:42:56,2024-11-24 09:54:56,1357,Delivered
1359,254,2024-11-16 05:59:56,2024-11-16 06:12:56,1062,Delivered
1360,169,2024-11-21 17:39:56,2024-11-21 17:51:56,1482,Delivered
1361,271,2024-10-31 06:40:56,2024-10-31 06:48:56,1363,Delivered
1362,26,2024-11-09 02:14:56,2024-11-09 02:26:56,415,Delivered
1363,232,2024-10-04 04:27:56,2024-10-04 04:43:56,886,Delivered
1364,80,2024-11-05 09:48:56,2024-11-05 10:02:56,613,Delivered
1365,178,2024-11-19 11:13:56,2024-11-19 11:21:56,1352,Delivered
1366,101,2024-10-27 02:54:56,2024-10-27 03:04:56,501,Delivered
1367,4,2024-11-03 05:43:56,2024-11-03 05:52:56,1281,Delivered
1368,186,2024-10-31 21:32:56,2024-10-31 21:43:56,112,Delivered
1369,130,2024-10-05 06:36:56,2024-10-05 06:50:56,627,Delivered
1370,203,2024-10-03 02:00:56,2024-10-03 02:11:56,275,Delivered
1371,194,2024-10-19 08:28:56,2024-10-19 08:44:56,213,Delivered
1372,110,2024-10-26 02:25:56,2024-10-26 02:39:56,258,Delivered
1373,220,2024-10-03 12:40:56,2024-10-03 12:55:56,654,Delivered
1374,176,2024-10-25 04:50:56,2024-10-25 04:59:56,331,Delivered
1375,285,2024-10-19 17:49:56,2024-10-19 18:01:56,159,Delivered
1376,220,2024-11-19 05:12:56,2024-11-19 05:26:56,632,Delivered
1377,94,2024-11-13 19:23:56,2024-11-13 19:33:56,147,Delivered
1378,213,2024-10-13 04:53:56,2024-10-13 05:08:56,351,Delivered
1379,39,2024-09-28 22:14:56,2024-09-28 22:29:56,185,Delivered
1380,254,2024-10-28 10:26:56,2024-10-28 10:42:56,796,Delivered
1381,1,2024-10-06 00:28:56,2024-10-06 00:40:56,1344,Delivered
1382,165,2024-10-02 17:02:56,2024-10-02 17:16:56,1083,Delivered
1383,77,2024-10-22 18:55:56,2024-10-22 19:05:56,579,Delivered
1384,172,2024-10-03 04:24:56,,619,Cancelled
1385,110,2024-11-18 15:27:56,2024-11-18 15:42:56,1434,Delivered
1386,170,2024-11-09 01:07:56,,768,Cancelled
1387,33,2024-10-01 21:00:56,2024-10-01 21:08:56,1391,Delivered
1388,108,2024-11-03 15:15:56,2024-11-03 15:26:56,641,Delivered
1389,71,2024-11-17 16:23:56,2024-11-17 16:37:56,563,Delivered
1390,269,2024-11-10 06:49:56,2024-11-10 07:01:56,412,Delivered
1391,245,2024-10-09 17:01:56,2024-10-09 17:09:56,1275,Delivered
1392,172,2024-10-03 05:40:56,2024-10-03 05:57:56,1053,Delivered
1393,46,2024-10-02 07:48:56,2024-10-02 07:58:56,226,Delivered
1394,96,2024-10-07 19:01:56,2024-10-07 19:16:56,660,Delivered
1395,181,2024-11-08 10:06:56,2024-11-08 10:22:56,1381,Delivered
1396,178,2024-11-11 17:53:56,2024-11-11 18:01:56,293,Delivered
1397,14,2024-11-09 18:14:56,2024-11-09 18:25:56,1153,Delivered
1398,169,2024-10-15 13:41:56,2024-10-15 13:50:56,497,Delivered
1399,90,2024-11-04 06:26:56,2024-11-04 06:38:56,361,Delivered
1400,126,2024-11-11 23:50:56,2024-11-12 00:03:56,995,Delivered
1401,19,2024-10-07 21:04:56,2024-10-07 21:13:56,1265,Delivered
1402,215,2024-11-02 11:08:56,2024-11-02 11:20:56,267,Delivered
1403,166,2024-10-01 01:46:56,2024-10-01 02:01:56,118,Delivered
1404,45,2024-10-19 08:14:56,2024-10-19 08:29:56,103,Delivered
1405,299,2024-10-03 14:32:56,2024-10-03 14:43:56,1314,Delivered
1406,41,2024-10-31 00:38:56,2024-10-31 00:46:56,200,Delivered
1407,158,2024-10-19 08:55:56,2024-10-19 09:04:56,597,Delivered
1408,95,2024-11-20 07:04:56,2024-11-20 07:13:56,1136,Delivered
1409,145,2024-11-20 07:11:56,2024-11-20 07:19:56,466,Delivered
1410,54,2024-10-29 06:33:56,2024-10-29 06:46:56,384,Delivered
1411,267,2024-11-01 09:00:56,2024-11-01 09:12:56,251,Delivered
1412,156,2024-10-07 20:02:56,2024-10-07 20:16:56,293,Delivered
1413,103,2024-10-02 17:30:56,2024-10-02 17:44:56,814,Delivered
1414,12,2024-10-05 22:49:56,2024-10-05 22:57:56,744,Delivered
1415,119,2024-10-22 12:49:56,2024-10-22 13:03:56,669,Delivered
1416,209,2024-10-27 13:59:56,2024-10-27 14:14:56,1185,Delivered
1417,37,2024-10-26 20:09:56,2024-10-26 20:26:56,580,Delivered
1418,90,2024-10-04 20:00:56,2024-10-04 20:13:56,1120,Delivered
1419,38,2024-10-10 21:20:56,2024-10-10 21:37:56,723,Delivered
1420,41,2024-10-24 04:01:56,2024-10-24 04:13:56,1065,Delivered
1421,132,2024-10-13 00:14:56,2024-10-13 00:31:56,1477,Delivered
1422,102,2024-10-06 21:44:56,2024-10-06 21:59:56,280,Delivered
1423,86,2024-10-09 01:51:56,2024-10-09 01:59:56,1358,Delivered
1424,12,2024-10-05 06:34:56,2024-10-05 06:49:56,1444,Delivered
1425,97,2024-10-09 22:01:56,2024-10-09 22:17:56,779,Delivered
1426,97,2024-09-26 13:07:56,,103,Cancelled
1427,205,2024-09-27 21:13:56,2024-09-27 21:26:56,490,Delivered
1428,67,2024-10-08 02:26:56,2024-10-08 02:38:56,114,Delivered
1429,292,2024-11-19 02:19:56,2024-11-19 02:27:56,1205,Delivered
1430,224,2024-10-08 13:50:56,2024-10-08 14:01:56,1050,Delivered
1431,202,2024-10-17 13:30:56,2024-10-17 13:42:56,105,Delivered
1432,47,2024-10-08 22:10:56,2024-10-08 22:24:56,436,Delivered
1433,95,2024-11-13 23:12:56,2024-11-13 23:24:56,892,Delivered
1434,15,2024-11-08 17:19:56,2024-11-08 17:30:56,1112,Delivered
1435,112,2024-11-22 16:00:56,2024-11-22 16:09:56,515,Delivered
1436,281,2024-10-11 03:47:56,2024-10-11 03:58:56,1001,Delivered
1437,58,2024-10-19 23:43:56,2024-10-19 23:56:56,852,Delivered
1438,214,2024-10-29 05:03:56,2024-10-29 05:14:56,361,Delivered
1439,174,2024-10-20 21:59:56,2024-10-20 22:11:56,1359,Delivered
1440,261,2024-11-22 03:45:56,2024-11-22 03:57:56,520,Delivered
1441,246,2024-10-07 15:50:56,2024-10-07 16:00:56,384,Delivered
1442,126,2024-10-05 03:15:56,2024-10-05 03:30:56,798,Delivered
1443,129,2024-10-05 15:44:56,2024-10-05 15:57:56,359,Delivered
1444,151,2024-10-01 13:30:56,2024-10-01 13:41:56,909,Delivered
1445,203,2024-11-23 05:14:56,2024-11-23 05:29:56,537,Delivered
1446,100,2024-09-28 19:43:56,2024-09-28 19:54:56,151,Delivered
1447,248,2024-10-21 08:07:56,2024-10-21 08:20:56,1391,Delivered
1448,101,2024-10-15 11:45:56,2024-10-15 11:53:56,840,Delivered
1449,290,2024-09-27 06:39:56,2024-09-27 06:54:56,1221,Delivered
1450,49,2024-10-11 16:04:56,2024-10-11 16:21:56,1157,Delivered
1451,113,2024-11-05 02:18:56,2024-11-05 02:35:56,1490,Delivered
1452,177,2024-09-29 06:19:56,2024-09-29 06:27:56,248,Delivered
1453,221,2024-09-26 23:09:56,2024-09-26 23:22:56,1485,Delivered
1454,135,2024-10-24 05:54:56,2024-10-24 06:02:56,1222,Delivered
1455,44,2024-11-24 01:18:56,2024-11-24 01:29:56,621,Delivered
1456,208,2024-11-09 19:27:56,2024-11-09 19:36:56,1086,Delivered
1457,274,2024-10-22 23:12:56,2024-10-22 23:29:56,332,Delivered
1458,240,2024-10-16 10:58:56,2024-10-16 11:07:56,315,Delivered
1459,246,2024-10-30 12:42:56,2024-10-30 12:58:56,1111,Delivered
1460,212,2024-11-20 06:50:56,2024-11-20 07:06:56,311,Delivered
1461,99,2024-10-09 11:11:56,2024-10-09 11:23:56,1245,Delivered
1462,154,2024-10-15 17:35:56,2024-10-15 17:52:56,666,Delivered
1463,3,2024-11-13 14:41:56,2024-11-13 14:53:56,1495,Delivered
1464,70,2024-10-06 02:58:56,2024-10-06 03:09:56,810,Delivered
1465,247,2024-10-28 05:53:56,2024-10-28 06:09:56,858,Delivered
1466,149,2024-10-25 21:06:56,2024-10-25 21:19:56,499,Delivered
1467,46,2024-10-05 13:51:56,2024-10-05 14:03:56,842,Delivered
1468,114,2024-10-21 04:45:56,2024-10-21 05:00:56,1260,Delivered
1469,250,2024-09-30 05:30:56,2024-09-30 05:44:56,783,Delivered
1470,39,2024-10-18 00:32:56,2024-10-18 00:47:56,1394,Delivered
1471,91,2024-11-17 14:45:56,2024-11-17 14:57:56,988,Delivered
