OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
2290,2350,Parle-G Biscuits,1,80
2291,1532,Maggi Noodles,5,50
2292,3925,Himalaya Face Wash,3,40
2293,3498,Colgate Toothpaste,3,40
2294,2167,Parle-G Biscuits,2,12
2295,1220,Maggi Noodles,3,180
2296,2114,Godrej Hair Dye,4,150
2297,656,Britannia Rusk,5,45
2298,1662,Amul Butter,3,120
2299,3323,Ariel Detergent,4,10
2300,2512,Himalaya Face Wash,4,200
2301,3890,Parle-G Biscuits,5,80
2302,3808,Amul Butter,4,99
2303,135,Tata Salt,1,120
2304,3796,Nestle Milk,4,99
2305,642,Godrej Hair Dye,4,150
2306,1666,Godrej Hair Dye,1,45
2307,418,Dettol Liquid,2,99
2308,571,Amul Butter,4,180
2309,2537,Dettol Liquid,5,200
2310,991,Dettol Liquid,4,120
2311,1453,Maggi Noodles,3,12
2312,3498,Godrej Hair Dye,5,130
2313,401,Red Label Tea,4,99
2314,948,Aashirvaad Atta,1,80
2315,1386,Clinic Plus Shampoo,3,50
2316,642,Godrej Hair Dye,1,180
2317,2234,Ariel Detergent,1,45
2318,1153,Nestle Milk,4,120
2319,3689,Amul Butter,5,35
2320,108,Dettol Liquid,1,50
2321,925,Dove Soap,4,50
2322,3835,Harpic Toilet Cleaner,5,130
2323,1655,Colgate Toothpaste,4,10
2324,1720,Good Day Cookies,5,180
2325,1430,Godrej Hair Dye,2,10
2326,3764,Nestle Milk,2,50
2327,2946,Tata Salt,5,12
2328,3284,Tata Tea Gold,5,130
2329,3473,Red Label Tea,1,50
2330,2829,Amul Butter,5,120
2331,3264,Dettol Liquid,1,20
2332,1560,Bournvita,5,35
2333,2300,Parle-G Biscuits,4,20
2334,996,Red Label Tea,4,150
2335,98,Himalaya Face Wash,5,130
2336,3932,Aashirvaad Atta,2,99
2337,3932,Godrej Hair Dye,1,150
2338,2015,Tata Tea Gold,3,180
2339,2111,Good Day Cookies,3,70
2340,981,Clinic Plus Shampoo,5,99
2341,2178,Amul Butter,2,35
2342,2636,Red Label Tea,3,45
2343,1080,Amul Butter,4,180
2344,2602,Good Day Cookies,1,300
2345,3072,Tata Tea Gold,1,20
2346,413,Aashirvaad Atta,3,120
2347,1126,Aashirvaad Atta,5,120
2348,3996,Amul Butter,2,80
2349,3211,Godrej Hair Dye,4,70
2350,3344,Clinic Plus Shampoo,5,35
2351,426,Tata Tea Gold,4,50
2352,162,Ariel Detergent,1,35
2353,3420,Maggi Noodles,4,130
2354,2088,Harpic Toilet Cleaner,4,80
2355,3083,Aashirvaad Atta,2,70
2356,294,Fortune Oil,3,50
2357,467,Bournvita,2,60
2358,2892,Clinic Plus Shampoo,2,12
2359,662,Dettol Liquid,1,120
2360,3000,Fortune Oil,2,99
2361,20,Harpic Toilet Cleaner,3,20
2362,2920,Bournvita,5,45
2363,355,Aashirvaad Atta,3,45
2364,2628,Amul Butter,2,20
2365,921,Nestle Milk,4,50
2366,1238,Aashirvaad Atta,3,150
2367,2623,Harpic Toilet Cleaner,1,120
2368,1323,Himalaya Face Wash,3,20
2369,1300,Red Label Tea,2,120
2370,2148,Fortune Oil,1,150
2371,2250,Nestle Milk,3,50
2372,1650,Tata Salt,1,60
2373,712,Ariel Detergent,2,10
2374,3221,Colgate Toothpaste,3,150
2375,3856,Himalaya Face Wash,3,120
2376,421,Amul Butter,4,10
2377,2789,Britannia Rusk,2,80
2378,2764,Bournvita,2,80
2379,2534,Amul Butter,4,70
2380,3201,Good Day Cookies,3,50
2381,100,Maggi Noodles,1,12
2382,2534,Amul Butter,5,12
2383,2574,Amul Butter,3,45
2384,784,Tata Tea Gold,4,300
2385,2324,Harpic Toilet Cleaner,5,45
2386,736,Harpic Toilet Cleaner,5,70
2387,1541,Britannia Rusk,2,130
2388,689,Tata Tea Gold,4,200
2389,3727,Godrej Hair Dye,2,150
2390,849,Fortune Oil,4,20
2391,2158,Harpic Toilet Cleaner,5,40
2392,2285,Parle-G Biscuits,1,200
2393,2728,Fortune Oil,1,50
2394,2923,Ariel Detergent,5,20
2395,3551,Good Day Cookies,5,35
2396,1939,Bournvita,1,300
2397,35,Tata Salt,5,200
2398,982,Dove Soap,1,70
2399,1266,Tata Salt,1,45
2400,3538,Fortune Oil,5,50
2401,3671,Harpic Toilet Cleaner,3,180
2402,496,Maggi Noodles,2,120
2403,2794,Godrej Hair Dye,4,12
2404,1059,Dove Soap,5,150
2405,35,Harpic Toilet Cleaner,2,50
2406,2661,Godrej Hair Dye,1,45
2407,1196,Fortune Oil,4,70
2408,1281,Harpic Toilet Cleaner,3,45
2409,2998,Good Day Cookies,1,150
2410,1425,Aashirvaad Atta,2,10
2411,2973,Himalaya Face Wash,3,200
2412,3260,Amul Butter,5,120
2413,2076,Harpic Toilet Cleaner,2,70
2414,3139,Parle-G Biscuits,2,12
2415,2060,Aashirvaad Atta,3,99
2416,740,Fortune Oil,2,12
2417,183,Aashirvaad Atta,5,12
2418,3968,Godrej Hair Dye,2,80
2419,2745,Clinic Plus Shampoo,4,45
2420,1842,Amul Butter,5,35
2421,1397,Fortune Oil,1,50
2422,525,Dove Soap,1,20
2423,642,Colgate Toothpaste,2,60
2424,712,Colgate Toothpaste,2,180
2425,309,Amul Butter,2,80
2426,133,Good Day Cookies,4,130
2427,1734,Nestle Milk,1,10
2428,566,Dettol Liquid,1,300
2429,2191,Bournvita,2,99
2430,3462,Clinic Plus Shampoo,1,20
2431,872,Maggi Noodles,4,50
2432,2928,Clinic Plus Shampoo,1,12
2433,2558,Tata Tea Gold,1,120
2434,1707,Tata Salt,5,120
2435,3197,Aashirvaad Atta,3,60
2436,2891,Ariel Detergent,2,50
2437,84,Britannia Rusk,2,20
2438,52,Bournvita,5,10
2439,3586,Godrej Hair Dye,5,12
2440,2242,Aashirvaad Atta,4,50
2441,1366,Himalaya Face Wash,2,60
2442,3274,Dettol Liquid,4,45
2443,2613,Ariel Detergent,2,10
2444,1351,Parle-G Biscuits,1,150
2445,111,Nestle Milk,4,300
2446,3055,Dettol Liquid,4,10
2447,2271,Dettol Liquid,4,20
2448,1073,Himalaya Face Wash,2,50
2449,3508,Harpic Toilet Cleaner,5,20
2450,1976,Fortune Oil,3,200
2451,1501,Bournvita,2,150
2452,1818,Nestle Milk,3,80
2453,272,Nestle Milk,5,180
2454,346,Himalaya Face Wash,3,99
2455,1646,Red Label Tea,3,130
2456,3715,Clinic Plus Shampoo,2,45
2457,1583,Nestle Milk,2,80
2458,1679,Clinic Plus Shampoo,5,20
2459,3538,Clinic Plus Shampoo,1,20
2460,3153,Tata Tea Gold,5,20
2461,3663,Clinic Plus Shampoo,1,130
2462,3480,Ariel Detergent,3,45
2463,2826,Dove Soap,1,120
2464,1330,Tata Tea Gold,1,180
2465,2270,Dove Soap,2,45
2466,3715,Amul Butter,2,45
2467,3415,Amul Butter,4,40
2468,2309,Tata Salt,3,35
2469,2044,Red Label Tea,4,50
2470,38,Red Label Tea,3,80
2471,1190,Maggi Noodles,3,120
2472,338,Parle-G Biscuits,2,60
2473,2534,Ariel Detergent,4,45
2474,2895,Parle-G Biscuits,1,200
2475,1043,Bournvita,2,10
2476,3906,Maggi Noodles,1,50
2477,407,Maggi Noodles,5,120
2478,1629,Aashirvaad Atta,4,50
2479,2733,Red Label Tea,2,150
2480,999,Harpic Toilet Cleaner,5,70
2481,2549,Clinic Plus Shampoo,1,150
2482,28,Tata Tea Gold,4,120
2483,1951,Colgate Toothpaste,5,70
2484,2726,Parle-G Biscuits,4,40
2485,2887,Bournvita,5,45
2486,2332,Aashirvaad Atta,2,80
2487,585,Ariel Detergent,4,200
2488,1806,Dettol Liquid,2,99
2489,325,Colgate Toothpaste,4,80
2490,3525,Nestle Milk,4,45
2491,3648,Aashirvaad Atta,2,50
2492,685,Nestle Milk,4,99
2493,3311,Britannia Rusk,4,50
2494,3325,Dove Soap,4,120
2495,2266,Parle-G Biscuits,2,40
2496,2659,Bournvita,4,300
2497,1808,Harpic Toilet Cleaner,4,80
2498,2905,Tata Salt,3,45
2499,2963,Dettol Liquid,2,10
2500,1420,Godrej Hair Dye,1,60
2501,1654,Godrej Hair Dye,2,200
2502,3215,Ariel Detergent,5,120
2503,1953,Red Label Tea,1,35
2504,2913,Himalaya Face Wash,5,20
2505,2031,Tata Tea Gold,3,60
2506,759,Britannia Rusk,5,120
2507,3592,Tata Tea Gold,2,200
2508,2764,Harpic Toilet Cleaner,2,45
2509,3371,Clinic Plus Shampoo,3,60
2510,1184,Tata Tea Gold,3,300
2511,3123,Fortune Oil,1,120
2512,1179,Parle-G Biscuits,5,60
2513,1669,Bournvita,1,180
2514,1896,Clinic Plus Shampoo,3,120
2515,514,Amul Butter,1,99
2516,2398,Nestle Milk,4,12
2517,2937,Aashirvaad Atta,1,45
2518,2898,Tata Tea Gold,3,120
2519,772,Nestle Milk,4,80
2520,3110,Bournvita,3,99
2521,248,Godrej Hair Dye,2,35
2522,2111,Britannia Rusk,5,150
2523,1874,Himalaya Face Wash,4,50
2524,779,Parle-G Biscuits,1,12
2525,2599,Red Label Tea,5,120
2526,1999,Godrej Hair Dye,1,130
2527,2034,Aashirvaad Atta,1,130
2528,594,Maggi Noodles,1,60
2529,2715,Himalaya Face Wash,5,45
2530,2480,Ariel Detergent,4,70
2531,942,Harpic Toilet Cleaner,2,130
2532,844,Nestle Milk,1,70
2533,1442,Clinic Plus Shampoo,1,150
2534,3203,Colgate Toothpaste,4,12
2535,3029,Clinic Plus Shampoo,2,12
2536,1125,Godrej Hair Dye,2,99
2537,424,Colgate Toothpaste,4,80
2538,3618,Dettol Liquid,3,80
2539,685,Amul Butter,5,12
2540,1260,Dettol Liquid,1,130
2541,1692,Dove Soap,1,45
2542,3593,Tata Salt,1,50
2543,3444,Parle-G Biscuits,1,35
2544,1072,Maggi Noodles,2,45
2545,2008,Aashirvaad Atta,1,200
2546,1165,Red Label Tea,4,200
2547,633,Red Label Tea,4,120
2548,606,Good Day Cookies,3,50
2549,3651,Good Day Cookies,5,130
2550,3907,Dove Soap,3,120
2551,803,Dove Soap,5,130
2552,2595,Red Label Tea,1,180
2553,72,Godrej Hair Dye,3,120
2554,2092,Tata Salt,3,45
2555,1565,Dove Soap,5,130
2556,2555,Clinic Plus Shampoo,4,70
2557,2732,Good Day Cookies,4,180
2558,3414,Dove Soap,3,45
2559,3594,Aashirvaad Atta,2,12
2560,221,Clinic Plus Shampoo,4,99
2561,2939,Bournvita,4,130
2562,3095,Nestle Milk,3,300
2563,779,Nestle Milk,1,150
2564,3187,Maggi Noodles,2,120
2565,1626,Maggi Noodles,3,70
2566,3557,Ariel Detergent,4,60
2567,2236,Britannia Rusk,3,50
2568,3458,Maggi Noodles,5,120
2569,372,Nestle Milk,2,40
2570,2053,Fortune Oil,5,80
2571,1897,Tata Tea Gold,5,200
2572,1797,Colgate Toothpaste,2,120
2573,3248,Tata Tea Gold,2,60
2574,3910,Clinic Plus Shampoo,1,120
2575,2960,Dove Soap,4,40
2576,541,Red Label Tea,4,130
2577,1147,Parle-G Biscuits,5,130
2578,679,Harpic Toilet Cleaner,5,70
2579,1436,Fortune Oil,1,120
2580,1663,Good Day Cookies,2,200
2581,636,Tata Salt,2,45
2582,3562,Parle-G Biscuits,1,300
2583,2602,Tata Tea Gold,4,60
2584,3791,Parle-G Biscuits,3,80
2585,2275,Aashirvaad Atta,4,40
2586,206,Tata Tea Gold,2,45
2587,3994,Aashirvaad Atta,5,12
2588,1736,Tata Salt,1,50
2589,222,Aashirvaad Atta,3,150
2590,1041,Tata Salt,1,45
2591,3624,Himalaya Face Wash,5,80
2592,3520,Himalaya Face Wash,3,70
2593,3509,Tata Tea Gold,4,80
2594,1566,Good Day Cookies,5,50
2595,3837,Dove Soap,4,45
2596,1339,Godrej Hair Dye,5,45
2597,2511,Tata Salt,3,20
2598,906,Good Day Cookies,5,200
2599,1690,Parle-G Biscuits,4,10
2600,1343,Tata Salt,1,120
2601,3480,Godrej Hair Dye,2,40
2602,3263,Ariel Detergent,4,120
2603,426,Maggi Noodles,2,45
2604,1036,Parle-G Biscuits,5,60
2605,2758,Maggi Noodles,3,12
2606,1308,Ariel Detergent,4,20
2607,845,Colgate Toothpaste,2,120
2608,3721,Dove Soap,2,300
2609,2319,Fortune Oil,2,80
2610,2967,Maggi Noodles,4,80
2611,3633,Himalaya Face Wash,1,20
2612,2162,Dove Soap,2,35
2613,2311,Himalaya Face Wash,1,150
2614,2695,Colgate Toothpaste,1,12
2615,1357,Colgate Toothpaste,1,60
2616,2919,Himalaya Face Wash,4,60
2617,1014,Colgate Toothpaste,4,35
2618,466,Maggi Noodles,1,50
2619,722,Dove Soap,3,80
2620,3050,Bournvita,3,120
2621,82,Clinic Plus Shampoo,5,40
2622,291,Fortune Oil,1,35
2623,2195,Himalaya Face Wash,5,45
2624,2940,Dettol Liquid,1,120
2625,3980,Britannia Rusk,5,120
2626,1550,Red Label Tea,1,45
2627,897,Red Label Tea,3,99
2628,798,Parle-G Biscuits,4,300
2629,2679,Parle-G Biscuits,3,180
2630,2247,Dettol Liquid,3,180
2631,312,Dove Soap,5,60
2632,2279,Godrej Hair Dye,4,120
2633,2890,Nestle Milk,5,120
2634,2467,Amul Butter,3,150
2635,1153,Colgate Toothpaste,3,70
2636,2511,Colgate Toothpaste,4,200
2637,29,Tata Tea Gold,1,300
2638,3727,Ariel Detergent,1,12
2639,2052,Red Label Tea,5,130
2640,293,Tata Salt,1,180
2641,960,Colgate Toothpaste,2,200
2642,1676,Colgate Toothpaste,4,50
2643,1651,Britannia Rusk,1,180
2644,1366,Godrej Hair Dye,3,120
2645,669,Himalaya Face Wash,5,80
2646,3431,Clinic Plus Shampoo,1,10
2647,3122,Parle-G Biscuits,4,45
2648,960,Dettol Liquid,1,120
2649,1284,Dettol Liquid,4,20
2650,2980,Ariel Detergent,1,12
2651,1031,Maggi Noodles,4,40
2652,3210,Dettol Liquid,2,45
2653,1951,Aashirvaad Atta,2,80
2654,1469,Parle-G Biscuits,4,120
2655,215,Fortune Oil,2,80
2656,2755,Bournvita,5,200
2657,2975,Colgate Toothpaste,5,50
2658,1865,Ariel Detergent,3,50
2659,3123,Good Day Cookies,3,35
2660,1822,Aashirvaad Atta,5,130
2661,3057,Good Day Cookies,3,60
2662,2552,Red Label Tea,2,10
2663,3268,Aashirvaad Atta,4,150
2664,929,Bournvita,4,45
2665,593,Red Label Tea,3,300
2666,530,Nestle Milk,5,300
2667,1433,Godrej Hair Dye,5,10
2668,830,Britannia Rusk,5,20
2669,1865,Harpic Toilet Cleaner,4,80
2670,3195,Dove Soap,5,40
2671,3287,Fortune Oil,1,60
2672,1970,Bournvita,5,45
2673,400,Dove Soap,1,120
2674,2971,Clinic Plus Shampoo,1,120
2675,2325,Bournvita,2,35
2676,3584,Dettol Liquid,1,130
2677,1795,Harpic Toilet Cleaner,2,200
2678,2420,Ariel Detergent,4,35
2679,1527,Red Label Tea,3,50
2680,1457,Aashirvaad Atta,5,80
2681,211,Dove Soap,4,20
2682,761,Good Day Cookies,2,12
2683,3073,Parle-G Biscuits,5,20
2684,2739,Nestle Milk,5,70
2685,2979,Tata Tea Gold,2,10
2686,1392,Tata Tea Gold,5,180
2687,1067,Clinic Plus Shampoo,3,150
2688,3731,Harpic Toilet Cleaner,3,20
2689,2480,Clinic Plus Shampoo,1,200
2690,1342,Maggi Noodles,4,80
2691,3346,Good Day Cookies,2,50
2692,243,Fortune Oil,4,60
2693,1072,Maggi Noodles,3,120
2694,1185,Tata Salt,1,150
2695,873,Britannia Rusk,4,60
2696,3778,Tata Tea Gold,5,12
2697,2473,Harpic Toilet Cleaner,2,150
2698,3505,Nestle Milk,5,70
2699,847,Dettol Liquid,5,200
2700,433,Clinic Plus Shampoo,5,10
2701,1082,Godrej Hair Dye,2,120
2702,549,Good Day Cookies,2,120
2703,3291,Fortune Oil,5,60
2704,2358,Aashirvaad Atta,5,130
2705,1307,Bournvita,2,70
2706,653,Aashirvaad Atta,2,35
2707,3825,Dettol Liquid,4,120
2708,270,Britannia Rusk,4,70
2709,3971,Dettol Liquid,5,80
2710,3327,Nestle Milk,3,60
2711,2914,Tata Tea Gold,5,70
2712,1932,Maggi Noodles,4,20
2713,3575,Colgate Toothpaste,4,99
2714,3224,Good Day Cookies,4,150
2715,2680,Tata Salt,4,120
2716,1197,Good Day Cookies,3,180
2717,751,Colgate Toothpaste,1,120
2718,2349,Parle-G Biscuits,4,45
2719,829,Colgate Toothpaste,2,200
2720,2870,Bournvita,3,150
2721,2401,Aashirvaad Atta,3,50
2722,1752,Aashirvaad Atta,1,10
2723,844,Fortune Oil,1,80
2724,2777,Good Day Cookies,5,80
2725,2235,Bournvita,3,300
2726,788,Nestle Milk,1,10
2727,3290,Colgate Toothpaste,4,130
2728,1188,Bournvita,3,20
2729,1787,Amul Butter,4,70
2730,1576,Parle-G Biscuits,2,150
2731,2660,Ariel Detergent,1,70
2732,2972,Good Day Cookies,2,300
2733,2978,Tata Salt,5,70
2734,1997,Harpic Toilet Cleaner,2,50
2735,1380,Parle-G Biscuits,5,50
2736,336,Aashirvaad Atta,2,120
2737,1640,Ariel Detergent,5,70
2738,3510,Aashirvaad Atta,1,150
2739,447,Red Label Tea,3,150
2740,199,Maggi Noodles,2,130
2741,3173,Parle-G Biscuits,4,120
2742,2213,Parle-G Biscuits,3,10
2743,1768,Ariel Detergent,3,20
2744,3933,Aashirvaad Atta,1,40
2745,1768,Dettol Liquid,3,60
2746,3336,Dove Soap,3,120
2747,458,Himalaya Face Wash,5,60
2748,3404,Tata Tea Gold,3,99
2749,3262,Ariel Detergent,3,80
2750,3141,Dove Soap,5,45
2751,1669,Maggi Noodles,1,120
2752,136,Godrej Hair Dye,2,45
2753,310,Parle-G Biscuits,1,130
2754,214,Dove Soap,4,35
2755,3756,Red Label Tea,3,80
2756,3634,Nestle Milk,1,200
2757,1283,Fortune Oil,5,99
2758,1805,Bournvita,3,60
2759,1111,Parle-G Biscuits,4,70
2760,3022,Ariel Detergent,2,12
2761,494,Fortune Oil,3,80
2762,3620,Red Label Tea,2,120
2763,2088,Nestle Milk,2,50
2764,37,Colgate Toothpaste,4,130
2765,3183,Himalaya Face Wash,4,20
2766,2525,Godrej Hair Dye,3,45
2767,292,Fortune Oil,2,70
2768,42,Britannia Rusk,2,20
2769,2500,Nestle Milk,3,50
2770,2200,Himalaya Face Wash,5,50
2771,1057,Maggi Noodles,3,130
2772,1099,Nestle Milk,3,60
2773,3767,Parle-G Biscuits,2,120
2774,2149,Maggi Noodles,3,80
2775,1020,Colgate Toothpaste,1,50
2776,2316,Fortune Oil,1,35
2777,3229,Good Day Cookies,1,35
2778,2182,Tata Tea Gold,3,200
2779,3926,Himalaya Face Wash,3,50
2780,3809,Bournvita,2,10
2781,3728,Maggi Noodles,1,120
2782,1561,Bournvita,2,99
2783,1164,Godrej Hair Dye,1,120
2784,426,Tata Tea Gold,5,10
2785,3918,Colgate Toothpaste,1,80
2786,3045,Himalaya Face Wash,3,50
2787,3601,Tata Salt,4,180
2788,175,Harpic Toilet Cleaner,4,35
2789,768,Clinic Plus Shampoo,4,50
2790,1856,Dove Soap,1,150
2791,121,Red Label Tea,1,50
2792,2948,Ariel Detergent,5,50
2793,1038,Himalaya Face Wash,4,120
2794,3564,Tata Salt,5,120
2795,304,Clinic Plus Shampoo,1,45
2796,57,Good Day Cookies,1,120
2797,462,Tata Salt,5,99
2798,1715,Nestle Milk,1,150
2799,692,Clinic Plus Shampoo,5,80
2800,3130,Dettol Liquid,5,35
2801,556,Britannia Rusk,3,300
2802,1807,Clinic Plus Shampoo,3,120
2803,1445,Godrej Hair Dye,5,200
2804,177,Nestle Milk,3,80
2805,335,Nestle Milk,2,70
2806,2520,Clinic Plus Shampoo,3,10
2807,945,Nestle Milk,2,45
2808,430,Dettol Liquid,3,70
2809,1130,Good Day Cookies,1,40
2810,2272,Godrej Hair Dye,1,40
2811,1762,Parle-G Biscuits,5,60
2812,1104,Harpic Toilet Cleaner,2,60
2813,1269,Godrej Hair Dye,5,120
2814,1448,Bournvita,4,35
2815,3428,Amul Butter,2,300
2816,2630,Britannia Rusk,2,45
2817,36,Red Label Tea,2,120
2818,2262,Britannia Rusk,5,150
2819,1226,Himalaya Face Wash,2,35
2820,2259,Dove Soap,5,70
2821,1743,Nestle Milk,5,120
2822,198,Clinic Plus Shampoo,3,40
2823,3224,Dettol Liquid,3,80
2824,2042,Dettol Liquid,4,70
2825,290,Good Day Cookies,4,120
2826,443,Dettol Liquid,1,70
2827,3983,Red Label Tea,3,99
2828,3353,Nestle Milk,2,12
2829,730,Amul Butter,1,99
2830,1412,Tata Tea Gold,4,99
2831,3247,Nestle Milk,1,45
2832,3604,Aashirvaad Atta,2,70
2833,1012,Bournvita,2,130
2834,2239,Aashirvaad Atta,5,35
2835,1711,Aashirvaad Atta,5,180
2836,148,Dettol Liquid,5,80
2837,3255,Amul Butter,2,200
2838,81,Aashirvaad Atta,5,12
2839,338,Parle-G Biscuits,5,45
2840,668,Harpic Toilet Cleaner,2,120
2841,2703,Parle-G Biscuits,4,80
2842,1108,Godrej Hair Dye,1,120
2843,1568,Tata Salt,1,180
2844,2143,Himalaya Face Wash,4,45
2845,1862,Aashirvaad Atta,4,80
2846,2971,Himalaya Face Wash,4,80
2847,2903,Amul Butter,4,120
2848,1917,Dove Soap,3,60
2849,1380,Colgate Toothpaste,1,12
2850,3575,Good Day Cookies,4,60
2851,392,Colgate Toothpaste,4,150
2852,637,Colgate Toothpaste,5,130
2853,3691,Tata Salt,2,300
2854,3521,Dove Soap,1,80
2855,461,Colgate Toothpaste,1,12
2856,2960,Himalaya Face Wash,4,150
2857,923,Dove Soap,1,50
2858,2038,Good Day Cookies,5,40
2859,2518,Himalaya Face Wash,5,130
2860,3889,Good Day Cookies,2,50
2861,1667,Colgate Toothpaste,3,60
2862,2276,Bournvita,2,120
2863,3278,Aashirvaad Atta,5,99
2864,1251,Good Day Cookies,4,99
2865,2998,Red Label Tea,3,50
2866,3280,Himalaya Face Wash,2,300
2867,3347,Himalaya Face Wash,4,12
2868,2224,Nestle Milk,1,50
2869,3358,Fortune Oil,3,40
2870,1818,Aashirvaad Atta,2,45
2871,3037,Himalaya Face Wash,1,10
2872,3742,Ariel Detergent,5,20
2873,773,Nestle Milk,2,120
2874,755,Tata Tea Gold,3,20
2875,3147,Harpic Toilet Cleaner,1,45
2876,2592,Nestle Milk,3,20
2877,3473,Himalaya Face Wash,4,20
2878,3080,Amul Butter,2,35
2879,2661,Ariel Detergent,3,99
2880,1133,Ariel Detergent,5,130
2881,2616,Maggi Noodles,3,120
2882,1203,Aashirvaad Atta,3,35
2883,3421,Dove Soap,2,150
2884,3768,Clinic Plus Shampoo,5,50
2885,947,Fortune Oil,1,300
2886,60,Parle-G Biscuits,1,180
2887,859,Good Day Cookies,5,120
2888,1814,Aashirvaad Atta,3,10
2889,1878,Britannia Rusk,5,60
2890,3121,Himalaya Face Wash,2,35
2891,1391,Godrej Hair Dye,4,12
2892,3375,Godrej Hair Dye,3,80
2893,1526,Britannia Rusk,4,45
2894,2872,Britannia Rusk,3,12
2895,3389,Godrej Hair Dye,5,150
2896,1953,Harpic Toilet Cleaner,5,150
2897,1760,Harpic Toilet Cleaner,3,60
2898,2571,Colgate Toothpaste,3,70
2899,2237,Dove Soap,4,45
2900,1502,Fortune Oil,5,60
2901,2082,Parle-G Biscuits,3,70
2902,2783,Maggi Noodles,2,200
2903,1226,Nestle Milk,2,60
2904,2051,Parle-G Biscuits,5,60
2905,1973,Dove Soap,5,40
2906,205,Tata Salt,3,50
2907,2469,Himalaya Face Wash,4,45
2908,3256,Aashirvaad Atta,5,130
2909,1402,Maggi Noodles,5,12
2910,3191,Colgate Toothpaste,2,50
2911,627,Amul Butter,3,150
2912,183,Tata Salt,5,70
2913,2395,Maggi Noodles,4,150
2914,1379,Maggi Noodles,1,180
2915,2080,Harpic Toilet Cleaner,4,45
2916,2362,Clinic Plus Shampoo,4,80
2917,2555,Tata Salt,5,45
2918,1246,Parle-G Biscuits,2,45
2919,578,Parle-G Biscuits,1,130
2920,2951,Harpic Toilet Cleaner,1,99
2921,2849,Dettol Liquid,4,130
2922,1293,Tata Tea Gold,2,120
2923,914,Amul Butter,1,70
2924,3080,Aashirvaad Atta,4,40
2925,3128,Godrej Hair Dye,1,50
2926,2148,Colgate Toothpaste,5,130
2927,387,Fortune Oil,1,35
2928,2239,Maggi Noodles,5,12
2929,2812,Amul Butter,5,180
2930,2230,Ariel Detergent,1,35
2931,3407,Dettol Liquid,2,10
2932,2853,Parle-G Biscuits,4,120
2933,455,Himalaya Face Wash,2,300
2934,2240,Godrej Hair Dye,4,60
2935,1273,Tata Tea Gold,4,300
2936,1842,Dove Soap,3,50
2937,1638,Ariel Detergent,3,180
2938,1368,Godrej Hair Dye,4,70
2939,3593,Harpic Toilet Cleaner,2,60
2940,1292,Harpic Toilet Cleaner,2,60
2941,3511,Ariel Detergent,4,50
2942,803,Amul Butter,1,150
2943,994,Aashirvaad Atta,1,45
2944,1588,Good Day Cookies,3,45
2945,1422,Britannia Rusk,2,50
2946,656,Amul Butter,5,50
2947,3463,Aashirvaad Atta,2,99
2948,595,Britannia Rusk,4,35
2949,2516,Godrej Hair Dye,5,20
2950,2557,Aashirvaad Atta,3,300
2951,2804,Red Label Tea,3,99
2952,820,Tata Tea Gold,4,35
2953,820,Harpic Toilet Cleaner,2,20
2954,3369,Nestle Milk,5,120
2955,1268,Dettol Liquid,4,99
2956,703,Godrej Hair Dye,3,120
2957,3528,Dettol Liquid,3,180
2958,2364,Dove Soap,3,20
2959,1341,Bournvita,4,120
2960,2017,Britannia Rusk,2,70
2961,1060,Dove Soap,3,300
2962,3050,Aashirvaad Atta,2,40
2963,2719,Bournvita,1,180
2964,2929,Tata Tea Gold,4,99
2965,1325,Fortune Oil,3,50
2966,2160,Bournvita,2,180
2967,3503,Tata Salt,2,150
2968,937,Nestle Milk,5,200
2969,3043,Clinic Plus Shampoo,4,300
2970,126,Nestle Milk,3,200
2971,1917,Nestle Milk,5,10
2972,895,Ariel Detergent,5,10
2973,1392,Nestle Milk,1,120
2974,673,Britannia Rusk,3,50
2975,3277,Himalaya Face Wash,5,20
2976,991,Bournvita,5,50
2977,1109,Bournvita,1,60
2978,2014,Tata Tea Gold,5,20
2979,1072,Himalaya Face Wash,1,120
2980,1868,Dove Soap,2,12
2981,3918,Good Day Cookies,2,50
2982,460,Himalaya Face Wash,4,80
2983,369,Godrej Hair Dye,2,120
2984,1384,Fortune Oil,5,120
2985,2500,Ariel Detergent,2,150
2986,556,Ariel Detergent,3,99
2987,1367,Tata Tea Gold,2,35
2988,217,Parle-G Biscuits,5,70
2989,284,Aashirvaad Atta,3,10
2990,2252,Tata Tea Gold,3,45
2991,3759,Good Day Cookies,5,130
2992,2388,Bournvita,1,70
2993,2274,Bournvita,3,80
2994,350,Nestle Milk,2,150
2995,2374,Harpic Toilet Cleaner,2,70
2996,3720,Ariel Detergent,2,40
2997,1428,Colgate Toothpaste,1,130
2998,454,Dettol Liquid,3,35
2999,3580,Tata Salt,5,35
3000,1192,Himalaya Face Wash,5,99
3001,877,Ariel Detergent,1,50
3002,2205,Godrej Hair Dye,1,120
3003,3864,Aashirvaad Atta,2,200
3004,1518,Dettol Liquid,2,120
3005,3286,Ariel Detergent,5,45
3006,1043,Tata Tea Gold,5,10
3007,2656,Red Label Tea,5,200
3008,1535,Tata Tea Gold,2,300
3009,2163,Himalaya Face Wash,1,20
3010,3674,Tata Salt,2,45
3011,1064,Parle-G Biscuits,5,35
3012,3710,Colgate Toothpaste,2,12
3013,911,Red Label Tea,4,50
3014,425,Parle-G Biscuits,1,99
